length,maxspeed,geometry,highway,cost,incoming_cell,outgoing_cell,lca_res,id
51.97,30.0,"LINESTRING (-122.95089721679688 49.28599548339844, -122.95098114013672 49.28602600097656, -122.9515151977539 49.286231994628906)",residential,6.2364,644733694749590261,644733694750593814,8,109
135.623,30.0,"LINESTRING (-122.95089721679688 49.28599548339844, -122.94986724853516 49.28664779663086, -122.94972229003906 49.28691482543945)","['residential', 'service']",16.274759999999997,644733694749638851,644733694750593814,8,110
296.147,30.0,"LINESTRING (-122.95210266113281 49.28644561767578, -122.9521484375 49.2863883972168, -122.95219421386719 49.28633117675781, -122.95223999023438 49.28626251220703, -122.95230865478516 49.286163330078125, -122.95330810546875 49.283905029296875)",residential,35.537639999999996,644733694746682734,644733694749579635,7,111
57.518,20.0,"LINESTRING (-122.95210266113281 49.28644561767578, -122.95216369628906 49.28646469116211, -122.95276641845703 49.28672790527344)",service,10.353240000000001,644733694749624883,644733694749579635,9,112
48.803999999999995,30.0,"LINESTRING (-122.95210266113281 49.28644561767578, -122.9520263671875 49.28642272949219, -122.95199584960938 49.28641128540039, -122.9515151977539 49.286231994628906)",residential,5.856479999999999,644733694749590261,644733694749579635,10,113
303.399,30.0,"LINESTRING (-122.95210266113281 49.28644561767578, -122.95204162597656 49.286502838134766, -122.95186614990234 49.28666305541992, -122.95171356201172 49.28678512573242, -122.95155334472656 49.28689193725586, -122.95038604736328 49.28768539428711, -122.94976806640625 49.288108825683594, -122.94956970214844 49.28822708129883, -122.94925689697266 49.2884407043457)",residential,36.40788,644733694749521524,644733694749579635,9,114
180.80100000000002,20.0,"LINESTRING (-122.95101165771484 49.287872314453125, -122.95169830322266 49.28750228881836, -122.95232391357422 49.287086486816406, -122.9523696899414 49.28705596923828, -122.95237731933594 49.28705596923828, -122.95276641845703 49.28672790527344)",service,32.544180000000004,644733694749624883,644733694749456603,9,115
303.39899999999994,30.0,"LINESTRING (-122.94925689697266 49.2884407043457, -122.94956970214844 49.28822708129883, -122.94976806640625 49.288108825683594, -122.95038604736328 49.28768539428711, -122.95155334472656 49.28689193725586, -122.95171356201172 49.28678512573242, -122.95186614990234 49.28666305541992, -122.95204162597656 49.286502838134766, -122.95210266113281 49.28644561767578)",residential,36.40787999999999,644733694749579635,644733694749521524,9,116
164.738,50.0,"LINESTRING (-122.9811782836914 49.265743255615234, -122.98130798339844 49.26578140258789, -122.98135375976562 49.26579284667969, -122.98158264160156 49.2658576965332, -122.9818115234375 49.26589584350586, -122.98336029052734 49.26613998413086)",tertiary,11.861136,644733694720426773,644733694725383301,7,117
53.041,50.0,"LINESTRING (-122.9811782836914 49.265743255615234, -122.98117065429688 49.26583480834961, -122.98117065429688 49.265892028808594, -122.9811782836914 49.26622009277344)",tertiary,3.8189519999999995,644733694725430046,644733694725383301,9,118
47.401,50.0,"LINESTRING (-122.9811782836914 49.265743255615234, -122.98107147216797 49.26571273803711, -122.98103332519531 49.26570510864258, -122.98057556152344 49.26557922363281)",tertiary,3.412872,644733694725338278,644733694725383301,9,119
28.012999999999998,50.0,"LINESTRING (-122.9811782836914 49.265743255615234, -122.98117065429688 49.265663146972656, -122.98117065429688 49.265602111816406, -122.98117065429688 49.2654914855957)",tertiary,2.016936,644733694725339734,644733694725383301,9,120
96.126,50.0,"LINESTRING (-122.98336029052734 49.26613998413086, -122.98407745361328 49.26625442504883, -122.98464965820312 49.26633834838867)",tertiary,6.921072000000001,644733694720354859,644733694720426773,9,121
115.88300000000001,20.0,"LINESTRING (-122.98336029052734 49.26613998413086, -122.98335266113281 49.266075134277344, -122.9832992553711 49.26579666137695, -122.98331451416016 49.265499114990234, -122.98389434814453 49.26537322998047)",service,20.858940000000004,644733694720543621,644733694720426773,9,122
164.738,50.0,"LINESTRING (-122.98336029052734 49.26613998413086, -122.9818115234375 49.26589584350586, -122.98158264160156 49.2658576965332, -122.98135375976562 49.26579284667969, -122.98130798339844 49.26578140258789, -122.9811782836914 49.265743255615234)",tertiary,11.861136,644733694725383301,644733694720426773,7,123
30.213,50.0,"LINESTRING (-122.98464965820312 49.26633834838867, -122.98505401611328 49.26640319824219)",tertiary,2.175336,644733694720358411,644733694720354859,10,124
23.076,20.0,"LINESTRING (-122.98464965820312 49.26633834838867, -122.98464965820312 49.26626205444336, -122.98464965820312 49.266212463378906, -122.98468780517578 49.26620101928711, -122.98468780517578 49.26616668701172, -122.98465728759766 49.26616668701172)",service,4.1536800000000005,644733694720345140,644733694720354859,10,125
96.126,50.0,"LINESTRING (-122.98464965820312 49.26633834838867, -122.98407745361328 49.26625442504883, -122.98336029052734 49.26613998413086)",tertiary,6.921072000000001,644733694720426773,644733694720354859,9,126
30.213,50.0,"LINESTRING (-122.98464965820312 49.26633834838867, -122.98505401611328 49.26640319824219)",tertiary,2.175336,644733694720354859,644733694720358411,10,127
76.313,50.0,"LINESTRING (-122.98505401611328 49.26640319824219, -122.98522186279297 49.266414642333984, -122.9853744506836 49.26642608642578, -122.98553466796875 49.26642990112305, -122.98577880859375 49.26642608642578, -122.98590087890625 49.266422271728516, -122.98600006103516 49.26641082763672, -122.98609924316406 49.266395568847656)",tertiary,5.494536,644733694720393252,644733694720358411,9,128
46.468999999999994,10.0,"LINESTRING (-122.98505401611328 49.26640319824219, -122.98503875732422 49.26633834838867, -122.98503875732422 49.26633071899414, -122.98505401611328 49.26625442504883, -122.9850845336914 49.26615905761719, -122.9851303100586 49.26607894897461, -122.9852066040039 49.26601028442383)",service,16.728839999999998,644733694720365779,644733694720358411,10,129
50.497,30.0,"LINESTRING (-122.98505401611328 49.26640319824219, -122.98504638671875 49.26647186279297, -122.98504638671875 49.26649475097656, -122.98504638671875 49.2668571472168)",residential,6.05964,644733694720465118,644733694720358411,9,130
47.119,50.0,"LINESTRING (-122.98609924316406 49.266395568847656, -122.98617553710938 49.266380310058594, -122.98625946044922 49.266361236572266, -122.9865493774414 49.266273498535156, -122.98657989501953 49.26626205444336, -122.9866943359375 49.26622772216797)",tertiary,3.392568,644733694720521140,644733694720393252,9,131
115.506,20.0,"LINESTRING (-122.98609924316406 49.266395568847656, -122.98607635498047 49.266334533691406, -122.98605346679688 49.2662239074707, -122.98604583740234 49.266151428222656, -122.9860610961914 49.26605224609375, -122.98619079589844 49.26576614379883, -122.98621368408203 49.265708923339844, -122.98624420166016 49.26559066772461, -122.98627471923828 49.265377044677734)",service,20.79108,644733694720525590,644733694720393252,9,132
76.313,50.0,"LINESTRING (-122.98609924316406 49.266395568847656, -122.98600006103516 49.26641082763672, -122.98590087890625 49.266422271728516, -122.98577880859375 49.26642608642578, -122.98553466796875 49.26642990112305, -122.9853744506836 49.26642608642578, -122.98522186279297 49.266414642333984, -122.98505401611328 49.26640319824219)",tertiary,5.494536,644733694720358411,644733694720393252,9,133
128.35199999999998,50.0,"LINESTRING (-122.9866943359375 49.26622772216797, -122.9866714477539 49.26618957519531, -122.98665618896484 49.266143798828125, -122.98664093017578 49.266082763671875, -122.98664855957031 49.26602554321289, -122.98665618896484 49.26597213745117, -122.98685455322266 49.26539611816406, -122.98693084716797 49.26518630981445, -122.9869384765625 49.26517105102539, -122.98696899414062 49.26510238647461)",tertiary,9.241343999999998,644733694719900872,644733694720521140,8,134
47.119,50.0,"LINESTRING (-122.9866943359375 49.26622772216797, -122.98657989501953 49.26626205444336, -122.9865493774414 49.266273498535156, -122.98625946044922 49.266361236572266, -122.98617553710938 49.266380310058594, -122.98609924316406 49.266395568847656)",tertiary,3.392568,644733694720393252,644733694720521140,9,135
120.875,50.0,"LINESTRING (-122.9866943359375 49.26622772216797, -122.98675537109375 49.26630783081055, -122.98677062988281 49.266326904296875, -122.98680877685547 49.266380310058594, -122.98735046386719 49.26716613769531, -122.98738861083984 49.267215728759766)",tertiary,8.703,644733694720688804,644733694720521140,8,136
36.032,50.0,"LINESTRING (-122.95597839355469 49.25107955932617, -122.95628356933594 49.25133514404297)",tertiary,2.5943039999999997,644733726813862549,644733726813905995,9,137
59.831999999999994,50.0,"LINESTRING (-122.95628356933594 49.25133514404297, -122.9561996459961 49.25138854980469, -122.95616149902344 49.251407623291016, -122.95611572265625 49.251441955566406, -122.95608520507812 49.25147247314453, -122.95606994628906 49.25151824951172, -122.95606994628906 49.25156021118164, -122.95606231689453 49.2518196105957)",tertiary,4.307904,644733726813952899,644733726813905995,9,138
684.9639999999999,50.0,"LINESTRING (-122.95628356933594 49.25133514404297, -122.95829772949219 49.25304412841797, -122.95893096923828 49.25358200073242, -122.96173095703125 49.25588607788086, -122.96209716796875 49.256187438964844)",tertiary,49.31740799999999,644733694821868070,644733726813905995,3,139
108.17,50.0,"LINESTRING (-122.95606231689453 49.2518196105957, -122.95604705810547 49.25279235839844)",tertiary,7.78824,644733726812938933,644733726813952899,8,140
21.6,20.0,"LINESTRING (-122.95576477050781 49.25181579589844, -122.95606231689453 49.2518196105957)",service,3.8880000000000003,644733726813953110,644733726813952899,11,141
59.832,50.0,"LINESTRING (-122.95606231689453 49.2518196105957, -122.95606994628906 49.25156021118164, -122.95606994628906 49.25151824951172, -122.95608520507812 49.25147247314453, -122.95611572265625 49.251441955566406, -122.95616149902344 49.251407623291016, -122.9561996459961 49.25138854980469, -122.95628356933594 49.25133514404297)",tertiary,4.307904,644733726813905995,644733726813952899,9,142
109.867,50.0,"LINESTRING (-122.95604705810547 49.25279235839844, -122.9560317993164 49.253780364990234)",tertiary,7.910424,644733726812813466,644733726812938933,9,143
21.6,20.0,"LINESTRING (-122.95604705810547 49.25279235839844, -122.95574951171875 49.25278854370117)",service,3.8880000000000003,644733726812939457,644733726812938933,11,144
108.17,50.0,"LINESTRING (-122.95606231689453 49.2518196105957, -122.95604705810547 49.25279235839844)",tertiary,7.78824,644733726813952899,644733726812938933,8,145
43.694,50.0,"LINESTRING (-122.9560317993164 49.253780364990234, -122.95603942871094 49.254173278808594)",tertiary,3.1459680000000003,644733726812920940,644733726812813466,9,146
109.867,50.0,"LINESTRING (-122.95604705810547 49.25279235839844, -122.9560317993164 49.253780364990234)",tertiary,7.910424,644733726812938933,644733726812813466,9,147
48.730999999999995,30.0,"LINESTRING (-122.9560317993164 49.253780364990234, -122.95587921142578 49.253780364990234, -122.95536041259766 49.25377655029297)",residential,5.847719999999999,644733726812807314,644733726812813466,10,148
10.187,50.0,"LINESTRING (-122.92583465576172 49.273658752441406, -122.92573547363281 49.27359390258789)",secondary,0.7334639999999999,644733695076611144,644733695076611627,11,149
138.862,60.0,"LINESTRING (-122.92583465576172 49.273658752441406, -122.92594909667969 49.27363204956055, -122.9263687133789 49.27357864379883, -122.92659759521484 49.2735595703125, -122.92679595947266 49.2735481262207, -122.92699432373047 49.27355194091797, -122.92721557617188 49.27356719970703, -122.92743682861328 49.273590087890625, -122.92772674560547 49.273597717285156)",secondary,8.331719999999999,644733695076651793,644733695076611627,9,150
93.71,60.0,"LINESTRING (-122.92772674560547 49.273597717285156, -122.92742919921875 49.273521423339844, -122.92716979980469 49.27348327636719, -122.92694854736328 49.27346420288086, -122.92676544189453 49.27345657348633, -122.9266128540039 49.27345657348633, -122.92646789550781 49.27347183227539)",secondary,5.622599999999999,644733695076657582,644733695076651793,10,151
88.664,60.0,"LINESTRING (-122.92772674560547 49.273597717285156, -122.92813110351562 49.273658752441406, -122.92858123779297 49.273719787597656, -122.92892456054688 49.27375411987305)",secondary,5.31984,644733695065013166,644733695076651793,7,152
14.644,50.0,"LINESTRING (-122.92760467529297 49.27460479736328, -122.92744445800781 49.2745246887207)",tertiary,1.054368,644733695065480011,644733695064878401,8,153
179.60500000000002,60.0,"LINESTRING (-122.92760467529297 49.27460479736328, -122.927490234375 49.27443313598633, -122.92742919921875 49.27430725097656, -122.92742156982422 49.27421569824219, -122.92744445800781 49.274112701416016, -122.92749786376953 49.27402877807617, -122.92759704589844 49.27394485473633, -122.92772674560547 49.27388000488281, -122.92787170410156 49.27383804321289, -122.92801666259766 49.2738151550293, -122.92847442626953 49.2737922668457, -122.92864227294922 49.27378463745117, -122.92892456054688 49.27375411987305)",secondary_link,10.7763,644733695065013166,644733695064878401,9,154
234.312,50.0,"LINESTRING (-122.92760467529297 49.27460479736328, -122.92879486083984 49.27519989013672, -122.92951965332031 49.275550842285156, -122.92994689941406 49.27577209472656, -122.9301528930664 49.27589797973633)",tertiary,16.870464000000002,644733695063894318,644733695064878401,8,155
621.5200000000001,60.0,"LINESTRING (-122.92892456054688 49.27375411987305, -122.92918395996094 49.273765563964844, -122.92952728271484 49.27377700805664, -122.93079376220703 49.273799896240234, -122.93265533447266 49.273841857910156, -122.93312072753906 49.27384948730469, -122.93358612060547 49.273860931396484, -122.93402099609375 49.27388381958008, -122.93443298339844 49.27391815185547, -122.93476867675781 49.27396011352539, -122.93499755859375 49.27399444580078, -122.9353256225586 49.274051666259766, -122.93570709228516 49.27412796020508, -122.93653869628906 49.274295806884766, -122.93736267089844 49.27446746826172)",secondary,37.2912,644733695075909715,644733695065013166,7,156
88.664,60.0,"LINESTRING (-122.92892456054688 49.27375411987305, -122.92858123779297 49.273719787597656, -122.92813110351562 49.273658752441406, -122.92772674560547 49.273597717285156)",secondary,5.31984,644733695076651793,644733695065013166,7,157
515.312,30.0,"LINESTRING (-122.93844604492188 49.2757682800293, -122.9383316040039 49.275936126708984, -122.93827819824219 49.276187896728516, -122.93824768066406 49.27729797363281, -122.93822479248047 49.2801628112793, -122.93821716308594 49.2803840637207)",residential,61.837439999999994,644733695066008861,644733695074786674,7,158
62.44099999999999,20.0,"LINESTRING (-122.93844604492188 49.2757682800293, -122.93850708007812 49.275787353515625, -122.9385757446289 49.275814056396484, -122.938720703125 49.2758674621582, -122.93894958496094 49.27589416503906, -122.93911743164062 49.27585983276367, -122.93922424316406 49.27580261230469)",service,11.239379999999999,644733695074951822,644733695074786674,9,159
71.47,30.0,"LINESTRING (-122.93844604492188 49.2757682800293, -122.93856048583984 49.27560043334961, -122.93859100341797 49.27553176879883, -122.93860626220703 49.27549362182617, -122.93861389160156 49.27543640136719, -122.93860626220703 49.2753791809082, -122.93859100341797 49.275333404541016, -122.93856811523438 49.27528762817383, -122.93853759765625 49.275238037109375, -122.93846130371094 49.275169372558594)",residential,8.5764,644733695074893963,644733695074786674,9,160
